2
0,-3,3,-2,2,-2
0,1,3,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0
0,2,-2
0,2,-2
0,2,-2
0,1,3,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-2
0,-2
0,1,-1
0,2,-2
0,1,-1
0,2,-2
0,-2,2,-3,3,-2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
22
0,-2,2
0,1,-1,2
0,2,-3,3
0,2,-3,-1
0,2,-3,3,-2
0,2,-2
0
0
0,-2
0,-2,2,-2,2,-2
0,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0
0,2,-2
0,2,-2
0,2,-2
0,2,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-3,3,-2
0,-2
0,1,3,-2
0,2,-2
0,2,-2
0,2,-3,3,-2
0,-2,2,-3,3,-2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
24
0,-2,2
0,1,-1,2
0,-3,3
0,-1,2,-3,-1
0,2,-3,3,-2
0,2,-2
0
0
0,-2,2,-3,-1
0,-2,2,-2,2,-2
0,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0
0,2,-2
0,-1,2,-2
0,-2,2,-2
0,2,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-3,3,-2
0,-2,2
0,1,3,-3
0,2,-2
0,2,-2
0,2,-3,3,-2
0,-2,2,-3,3,-2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
26
0,-2,2
0,1,-1,2
0,-3,3
0,-2,2,-3,-1
0,-2
0,2,-2
0
0
0,-2,2,-2
0,-2,2,-2,2,-2
0,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0
0,-2
0,-2
0,-2,2,-2
0,2,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-3,3,-2
0,-2,2
0,1,3
0,2,-2,2
0,2,-2
0,2,-3,3,-2
0,-2,2,-3,3,-2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
28
0,-2,2
0,1,-1,2
0,-3,3
0,-2,2,-3,-1
0,-3,3,-2
0,-2
0,-1
0
0,-2,2,-3,-1
0,-2,2,-2,2,-2
0,-3,3,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0,-2
0,-2
0,-2
0,-2,1,3,-2
0,2,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-3,3,-2
0,-2,2
0,1,3
0,2,-2,2
0,2
0,2,-3,3,-3
0,-2,2,-3,3,-2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
30
0,-2,2
0,1,-1,2
0,-3,3
0,-3,-1
0,-3,3,-2
0,-2
0,-2
0,-2
0,-2,2
0,-2,2,-3,3,-2
0,-3,3,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2
0,2,-3,3,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,2,-2
0,-2,2,-3,-1
0,-3,3,-3,3,-2
0,-2,2
0,1,3
0,2,-3,3
0,2,-3,3
0,2,-3,3
0,-2,2,-3,3,-2,2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
32
0,-2,2
0,-1,2,-2,2
0,-3,3
0,-3,-1
0,-3,3,-2
0,-2
0,-2
0,-2
0,-3,3
0,-2,2,-3,3,-2
0,-3,3,-2
0,-2,2,-3,3,-2
0,2,-3,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2
0,3,-3,3,-2
0,-2,2,-3,3,-2
0,2
0,1,-1
0,-2,2,-2
0,-2,2,-3,-1
0,-3,3,-2
0,-2,2
0
0,2,-3,3
0,2,-3,3
0,2,-3,3
0,-2,2,-3,3,-2,2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
34
0,-2,2
0,-1,2,-2,2
0,-3,3,-3,3
0,-3,-1
0,-3,3,-2
0,-2
0,-2
0,-2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-2
0,2,-3,3,-2
0,1,-1
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2
0,3,-3,3,-2
0,-2,2,-3,3,-2
0,2
0,-2,1,-1
0,-2,2,-2
0,-3,-1
0,-3,3,-2
0,-2,2
0
0
0,1,3
0,1,3
0,-2,2,-3,3,-2,2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
36
0,-2,2
0,-1,2,-2,2,-2,2
0,-3,3,-3,3
0,-3,3,-2
0,-3,3,-2
0,-2
0,-2
0,-2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-2
0,-2
0,1,-1
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2
0,3,-3,3,-2
0,-2,2,-3,3,-2
0,-2,2
0,-3,-1
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,2
0
0
0,-2,1,3
0,2,-3,3
0,-2,2,-3,3,-2,2
0
0
0,2,-2
0,-2,2,-2
0,-3,3,-2
38
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-3,3,-2
0,-2
0,-2
0,-2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-2
0,-2
0,-1,2,-2
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2
0,3,-3,3,-2
0,-2,2,-3,3,-2
0,-2,2
0
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,2
0
0
0,-2,1,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0
0
0,-2,2,-2
0,-2,2,-2
0,-2
40
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-3,3,-2
0,-3,3,-2
0,-2,2,-2
0,-2,2,-2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-3,-1
0
0,-1,2,-2
0,-2
0,-2
0,-2
0,-2
0,-3,3,-2,2
0,3,-3,3,-2
0,-2,2,-3,3,-2
0,-2,2
0
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,2
0
0
0,-2,1,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,2
0,2,-2
0,-2,2,-2
0,-2,2,-3,-1
0,-2
42
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-3,3,-2
0,-3,3,-2
0,-2,1,-1
0,-2,2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-3,-1
0,-3,3
0,-1,2,-2,2
0,-2,2
0,-2
0,-2
0,-2
0,-3,3,-2,2
0,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,2
0
0
0,-2,1,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,2
0,1,-1
0,-2,2,-2
0,-2,2,-3,-1
0,-2
44
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,-1,2
0
0,-3,3,-2
0,-2,1,-1
0,-2,2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-3,-1
0,-3,3,-3,3
0,-1,2,-2,2,-2,2
0,-2,2
0,-2
0,-2
0,-2
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0
0,-2,2,-2,2
0,-3,3,-2
0,-3,3,-2
0,-2,2
0
0
0,-2,1,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,2
0,-2,1,-1
0,-2
0,-2,2,-3,-1
0,-3,3,-2
46
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,-1,2
0,-3,3
0,-3,3,-2,2
0,-2,1,-1,2
0,-2,2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0,-3,3,-2
0,-2,1,3,-3,-1
0,-3,3,-3,3
0,-1,2,-2,1,-1,2
0
0,-2
0,-2
0,-2
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0
0,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-2,2
0
0
0,-2,1,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0,-2,1,-1
0,-3,3,-2
0,-2,2,-3,-1
0,-3,3,-2
48
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-3,-1,2
0,-3,3
0,-3,3,-2,2
0,-2,2,-2,1,-1,2
0,-2,2,-2,2
0,-3,3
0,-2,2,-2
0,-3,3,-2
0
0,-2,1,3,-3,-1
0,-3,3,-3,3
0,-1,2,-2,1,-1,2
0
0,-2
0,-2,2
0,-2
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-2,2
0,-2,2
0
0,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-2,2
0
0
0,-2,2,-3,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0,-2,1,-1
0,-3,3,-2,2
0,-2,2,-3,3,-2
0,-3,3,-2
50
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-3,-1,2
0,-3,3
0,-3,3,-2,2
0,-2,2,-2,1,-1,2
0,-2,1,3
0,-3,3
0,-2,2,-2
0,-3,3,-2,1
0
0,-2,1,3,-3,-1,2
0,-3,3,-3,3
0,-1,2,-2,1,-1,2
0
0,-2,1
0,-2,2
0
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-2,2
0,-2,2
0
0,-2,2,-2,2
0,-3,3
0,-3,3,-2,2
0,-2,2
0
0
0,-2,2,-3,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0,-2,1,3
0,-3,3,-2,2
0,-2,2,-3,3,-3
0,-3,3,-2
52
0,-3,3
0,-1,2,-2,2,-2,2
0,-3,3
0,-3,3,-3,3
0,-3,3
0,-3,3,-2,2
0,-2,2,-2,1,-1,2
0
0,-3,3
0,-2,2,-2,2
0,-3,3,-2,2
0
0,-2,1,3,-3,-1,2
0,-3,3,-3,3
0,-1,2,-3,-1,2
0
0,-2,2
0,-2,2
0
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-2,2
0,-2,2
0
0,-2,2,-3,3
0,-3,3
0,-3,-1,2
0,-2,2
0
0
0,-2,2,-3,3
0,3,-3,3
0,-2,2,-3,3,-2,2
0,-2,2
0,-2,1,3
0,-3,3,-2,2
0,-3,3
0,-3,3,-2,2
54
0,-3,3
0,-1,2,-3,3,-2,2
0,-3,3
0,-3,3,-3,3
0
0,-3,3
0,-2,2,-2,2,-2,2
0
0,-3,3
0,-2,2,-2,2
0,-3,3,-2,2
0
0,-3,3,-3,-1,2
0,-3,3
0,-1,2,-2,2
0
0,-2,2
0,-2,2
0
0,-2,2
0,3,-3,3,-3,3
0,-2,2,-2,2
0,-2,2
0
0,-3,3
0,-3,3
0
0,-2,2
0
0
0,-3,3,-3,3
0,3,-3,3
0,-2,1,3,-2,2
0,-2,2
0
0,-2,2
0,-3,3
0,-3,3,-2,2
56
0,-3,3
0,-1,2,-3,3,-2,2
0,-3,3
0,-3,3,-3,3
0
0,-3,3
0,-2,1,3,-2,2
0
0,-3,3
0,-2,2,-2,2
0,-3,3,-3,3
0
0,-3,3
0,-3,3
0,-1,2,-2,2
0
0,-2,2
0,-3,3
0,-3,3
0
0,3,-3,3
0,-2,2,-2,2
0,-2,2
0
0,-3,3
0,-3,3
0
0,-2,2
0
0
0,-3,3,-3,3
0,3,-3,3
0,-2,1,3,-3,-1,2
0,-2,2
0
0
0
0,-3,3,-3,3
58
0,-3,3
0,-1,2,-3,3
0,-3,3
0,-3,3,-3,3
0
0
0,-2,2
0
0,-3,3
0,-2,2
0,-3,3
0
0,-3,3
0,-3,3
0,3,-2,2
0
0
0
0
0
0,3,-3,3
0,-2,2,-2,2
0,-3,3
0,-3,3
0,-3,3
0,-3,3
0
0,-2,2
0
0
0,-3,3,-3,3
0,3
0,-3,3
0,-2,2
0
0
0
0,-3,3
60
0,-3,3
0,-1,2,-3,3
0,-3,3
0,-3,3,-3,3
0,-3,3
0,-3,3
0,-3,3
0
0,-3,3
0,-2,2
0,-3,3
0
0,-3,3
0,-3,3
0,3
0
0
0
0
0
0,3,-3,3
0,-2,2,-3,3
0,-3,3
0,-3,3
0,-3,3
0,-3,3
0,-3,3
0,-2,2
0
0
0,-3,3,-3,3
0,3
0,-3,3
0,-3,3
0,-3,3
0,-3,3
0,-3,3
0,-3,3
2
0
0
0,2,-2
0,1,3,-3,-1
0,1,3,-2
0
0
0
0
0
0,2,-3,-1
0,2,-3,-1
0,1,3,-2
0
0
0
0
0
0
0
0,1,-1
0,2,-2
0
0
0
0
0,1,-1
0
0
0,2,-2
0,1,-1
0,2,-2
0,1,-1
0
0
0
0
0,2,-2
4
0
0
0,2,-2
0,1,3,-3,-1
0,2,-3,-1
0,2,-3,-1
0
0
0
0
0,2,-3,-1
0,2,-2
0,1,-1
0
0
0
0
0
0
0,2,-2
0,1,3,-3,-1
0,2,-3,-1
0
0
0
0
0,1,-1
0
0
0,2,-2
0,1,-1
0,2,-2
0,1,3,-2
0
0
0
0,1,-1
0,1,3,-2
6
0
0
0,2,-2
0,2,-3,-1
0,1,-1
0,1,-1
0
0
0
0,2,-2
0,2,-2,1,-1
0,2,-3,-1
0,1,-1
0
0
0
0
0
0,1,-1
0,2,-2,1,-1
0,2,-3,-1
0,2,-3,-1
0
0
0
0
0,1,-1
0
0
0,2,-2
0,2,-2
0,2,-2
0,1,-1
0
0
0
0,1,-1
0,1,-1
8
0
0
0,2,-2
0,3,-3,-1
0,-2,1,-1
0,1,-1
0
0
0,1,3,-2
0,2,-2
0,2,-3,-1,1,-1
0,1,-1
0,1,-1
0
0
0
0
0,-2
0,-1,1,-1
0,2,-2,1,-1
0,1,-1
0,2,-3,-1
0
0
0
0
0,1,-1
0
0,1
0,2
0,1,-1
0,1,-1
0,1,-1
0
0
0
0,1,-1
0,1,-1
10
0
0
0,2,-2
0,3,-3,3,-3,-1
0,-1,1,3,-2
0,-1,1,3,-2
0
0
0,1,-1
0,2,-2
0,2,-3,-1,1,-1
0,2,-3,-1
0,1,3,-3,-1
0,2,-2
0
0
0,-1
0,-1
0,-1,1,-1
0,2,-2,1,-1
0,1,-1
0,2,-2
0
0
0
0
0,1,-1
0
0,1
0,2,-3
0,1,-1,1
0,2,-2
0,1,-1
0
0
0,2,-2
0,1,-1
0,2,-3,-1
12
0
0,1,-1
0,1,-1,2,-2
0,3,-2
0,-1,1,3,-2
0,-1,1,3,-2
0
0
0,1,-1
0,1,-1
0,1,-1,1,-1
0,1,-1,2,-3,-1
0,2,-3,-1
0,2,-2
0
0
0,-1
0,-1
0,-1,1,-1
0,1,-1,1,-1
0,1,-1
0,1,3,-2
0
0
0
0,1,3,-2
0,2,-2
0
0,1
0,1
0,1,-1,1
0,2,-2
0,2,-3,-1
0
0
0,2,-2
0,1,-1
0,2,-3,-1
14
0,2,-2
0,2,-2
0,1,-1,2,-3,-1
0,3,-3,-1
0,-1,1,3,-2
0,-1,1,3,-2
0
0
0,1,-1
0,1,-1
0,-2,1,-1,1,-1
0,2,-2,2,-3,-1
0,2,-3,3,-3,-1
0,1,-1,2,-2
0
0
0,-1
0,-1
0,-1,1,-1
0,1,-1,1,-1
0,1,-1
0,1,3,-2
0
0
0,1,-1
0,-2
0,1,-1
0,-2
0,1
0,2,-3
0,1,-1,1
0,2,-2
0,1,-1
0
0
0,2,-2
0,1,-1
0,2,-3,-1
16
0,2,-2,1,-1
0,1,-1
0,1,-1,2,-3,-1
0,3,-3,-1
0,-1,2,-2
0,-1,1,3,-2
0
0
0,1,-1
0,1,-1
0,-2,1,3,-3,-1
0,1,-1,2,-3,-1
0,-1,2,-3,3,-3,-1
0,1,-1,2,-2
0
0
0,-1
0,-1
0,-1,1,-1
0,1,3,-3,-1
0,1,3,-3,-1
0,1,3,-2
0
0,-1
0,1,-1
0,-3,3,-2
0,1,-1
0,-2
0,1
0
0,1,-1,1
0,2,-2
0,1,3,-3,-1
0
0
0,2,-2
0,1,-1
0,2,-3,-1
18
0,2,-2,1,-1
0,1,-1
0,-2,1,-1,1,-1
0,3,-3,3,-3,-1
0,-1,2,-3,-1
0,-1,1,3,-2
0
0
0,2,-3,-1
0,2,-2
0,-2,1,3,-3,-1
0,1,-1,2,-3,-1
0,-1,1,-1
0,1,-1,2,-2
0
0
0,-1
0,-1
0,-1,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-3,3,-2
0
0,-1
0,1,-1
0,-3,-1
0,1,-1
0,-2,2
0,1
0,3,-3
0,1,-1,1
0,1,3,-2
0,1,3,-3,-1
0
0
0,2,-2
0,1,-1
0,1,-1
20
0,2,-2,1,-1
0,1,-1
0,-2,1,-1
0,-3,-1
0,-2,2,-3,-1
0,-2,1,3,-2
0,-2
0
0,2,-2
0,2,-2
0,-2,1,3,-3,-1
0,1,-1
0,-1,1,-1
0,1,-1,2,-2
0
0
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,-1
0,1,3,-2
0
0,-1
0,1,-1
0,-3,-1
0,1,-1
0,-2,2
0,2
0,3
0,1,-1,2
0,1,3,-2,2
0,1,-1
0
0
0,2,-2
0,1,-1
0,1,-1
22
0,2,-2,1,-1
0,1,-1,2,-2
0,-2,1,3,-3,-1
0,-3,3,-3,-1
0,-2,2,-3,-1
0,-3,3,-2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-2,1,3,-3,-1
0,1,3,-3,-1
0,-1,2,-3,-1
0,2,-3,-1,2,-2
0
0
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,-1
0,1,3,-3,3,-2
0
0,3,-2
0,1,-1
0,-3,3,-3,-1
0,1,-1
0,-2,2
0,2
0,3
0,1,-1,2
0,2
0,1,-1
0
0
0,2,-2
0,1,-1
0,1,-1
24
0,2,-3,-1
0,2,-2,1,-1
0,-2,1,3,-3,-1
0,-3,3,-3,-1
0,-2,2,-3,-1
0,-3,3,-2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-2,1,3,-3,-1
0,-3,-1
0,-1,2,-3,-1
0,-1,2,-2
0
0
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,-1
0,1,3,-3,3,-2
0,-1
0,-1
0,-2,1,-1
0,-3,-1
0,2,-3,-1
0,-2,2
0,-2,2
0,3,-3,3
0,-1,2,-3,-1,2
0,1,3
0,1,-1
0
0
0,2,-2
0,1,-1
0,1,-1
26
0,2,-2
0,1,3,-2,2,-2
0,-2,1,3,-3,-1
0,-3,3,-3,-1
0,-2,2,-3,-1
0,-3,3,-2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-3,3,-3,-1
0,-3,3,-3,-1
0,-2,2,-3,-1
0,-3,-1,2,-2
0,-2
0
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,-1
0,1,3,-3,3,-2
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,-1
0,-2,2
0,-3,-1,2
0,-3,3
0,-2,1,-1,2
0
0,1,-1
0
0
0,2,-2
0,1,-1
0,1,-1
28
0,2,-2
0,1,3,-2
0,-2,1,3,-2
0,-3,3,-3,3,-2
0,-2,2,-2
0,-3,3,-2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-3,3,-3,-1
0,-3,3,-3,-1
0,-3,3,-3,-1
0,-2
0,-2
0
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-2
0,-2
0,-2
0,-3,3,-2
0,-3,3,-2
0,1,3,-2
0,-2,2
0,-3,-1,2
0,-3,3
0,-3,-1,2
0,-3,3
0,2,-3,3,-3,-1
0
0
0,2,-2
0,2,-3,-1
0,2,-3,-1
30
0,2,-2
0,1,3,-3,3,-2
0,-2,1,3,-2
0,-3,3,-3,3,-2
0,-2,2,-2
0,-3,3,-2,2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-3,3,-3,-1
0,-3,3,-3,-1
0,-3,3,-3,3,-3,-1
0,-2
0,-2,2,-2
0,2,-2
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-2
0,-2
0,-2
0,-3,3,-2
0
0,1,3,-2
0,-2,2
0,-3,-1,2
0,-3,3
0,-3,-1,2
0
0,2,-3,3,-3,-1
0,-2
0
0,2,-2
0,2,-3,-1
0,2,-3,-1
32
0,2,-2
0,1,3,-3,3,-2
0,-2,1,3,-2
0,-3,3,-3,-1,2
0,-2,2,-3,3,-2
0,-3,3,-2,2
0,-2
0
0,2,-2
0,2,-2,2,-2
0,-3,3,-3,-1
0,-3,3,-3,-1
0,-3,-1
0,-3,3,-2
0,-2,2,-2,2,-2
0,2,-2,2,-2
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-3,3,-2
0,-2
0
0,-3,-1
0,-3,3
0,1,3,-2
0,-2,2
0,-3,-1,2
0,-3,3
0,-3,-1,2
0,-3,3
0,1,3,-3,-1
0,-2
0
0,-2
0,2,-3,-1
0,2,-3,-1
34
0,2,-2
0,2,-3,3,-2
0,-2,1,3,-3
0,-3,3,-3,-1,2
0,-2,2,-3,3,-2
0,-3,3,-2,2
0,-2
0
0,2,-2
0,-2,2,-2,2,-2
0,-3,3,-3,-1
0,-3,-1
0,-3,3,-3,-1
0,-3,3,-2
0,-2,1,-1,2,-2
0,1,3,-2,2,-2
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-3,3,-2
0,-2,1
0,-3,3
0,-3,-1
0,-3,3
0,-2
0,-2,2
0,-2,2
0,-3,3
0,-3,3,-3,-1,2
0,-3,3
0,1,3,-3,-1
0,-2
0
0,-2
0,-1,2,-3,-1
0,1,-1
36
0,2,-2
0,2,-3,3,-2,2
0,-2,1,3,-3,3
0,-3,3,-3,-1,2
0,-2,2,-3,3
0,-3,3,-2,2
0,-2
0
0,2,-2
0,-2,2,-2,2,-2
0,-3,3,-3,-1
0,-3,-1
0,-3,3,-3,-1
0,-3,3,-2
0,-2,1,-1,1,-1
0,2,-2
0,-2
0,-2
0,-2,1,-1
0,-3,-1
0,1,3,-3,-1
0,1,3,-3,3,-2
0,-2,2
0,-3,3
0,-3,-1,2
0,-3,3
0,-3,-1
0,-2,2
0,-2,2
0,-3,3
0,-3,3,-3,-1,2
0,-3,3
0,1,3,-3,-1
0,-2
0,-2
0,-3,3,-2
0,-2,1,-1
0,-3,-1
38
0,2,-2
0,2,-3,3,-2,2
0,-2,2,-3,3
0,-2,2
0,-3,3,-3,3,-3,3
0,-3,3,-2,2
0,-2,2,-2
0
0,2,-2
0,-2,2,-3,3,-2
0,-2
0,-3,3,-2
0,-3,3,-3,-1
0,-3,3,-3,3,-2
0,-2,2,-2,1,-1
0,2,-2
0,-2
0,-2
0,-3,3,-2
0,-2
0,2,-3,-1
