1,-1
0
35,1,-1
30,1,3,-2
5,1,-1,2
1,1,3,-3,-1,2
1,-3,-1,2
4,-3,3,-3,-1,2
103,-3,3
42,-3,3,-3,3
6,-3,3,-3,3,-3,3
67,2,-3,-1
18,-2
14,-3,-1
0,-3,-1,1
25,-3
22,-3,3,-3
23,-3,3,-3,3,-3
2,-3,3,-3,3,-3,3,-3
22,2,-2,1,-1
4,2,-2,1,3,-2
17,1,3,-3,-1
11,1,3
1,1,3,-3,3
15,2
25,3
39,3,-3,3
10,3,-3,3,-3,3
4,1,-1,1,-1
2,1,-1,1,3,-2
2,-2,1,-1
13,-2,2,-3,-1
5,-2,2,-2
16,-3,3,-2
2,-2,1,3
7,-2,1,3,-3,3
5,1,-1,2,-2
1,1,-1,1,-1,2,-2
4,1,3,-3,-1,2,-2,1
0,-3,-1,2,-2,1
0,-3,3,-3,-1,2,-2,1
1,-3,3,-3,3,-2,1
2,-3,3,-3,3,-2,2
14,-3,3,-2,2
66,2,-2
45,2,-3,3,-2
7,3,-3,3,-2
11,3,-2
3,3,-2,2
10,-1,2,-2
3,-1,2,-3,3,-2
5,-1,2,-3
2,-1,1,3,-3
2,-2,2
7,1,3,-2,1,-1
11,2,-3,3,-3,-1
12,2,-3,3
6,2,-3,3,-3,3
3,1,-1,2,-3,-1
0,-2,1,-1,1,-1
5,-2,1,3,-3,-1
4,-2,1,3,-2
3,-2,1,3,-3
8,-2,2,-3,3
0,-2,2,-3,3,-3,3
5,2,-2,2,-2
4,2,-2,2,-3,-1
0,-2,2,-3,3,-2
1,-3,3,-3,3,-2
0,3,-3,-1,2
8,2,-3,-1,1
8,2,-3
0,1,3,-3
2,2,-3,-1,2
3,2,-3,3,-3,-1,2
6,2,-3,3,-3
0,-2,2,-3,3,-3
2,2,-3,-1,1,-1
0,-1,2,-3,3,-3,-1
1,-2,2,-3,3,-3,-1,1
1,-3,3,-3,3,-3,-1,1
2,-3,3,-3,3,-3,-1,2
8,-1,1,3,-2
6,-1,1,3,-3,3,-2
0,-2,1,3,-3,3,-2
0,-1,2,-2,1,-1
0,-1,2,-2,1,3,-2
1,-1,2,-2,1,3
0,-1,2,-3,3
5,-1,1,3,-3,3
0,-1,2
1,-2,2,-3
0,1,3,-3,3,-3
0,-2,1,3,-3,3,-3
3,3,-3,3,-3
1,3,-3,3,-3,3,-3
2,-3,3,-2,2,-3,-1
9,-3,3,-3,-1
6,1,3,-2,2,-2
4,-1,2,-2,2
0,-1,2,-3,3,-2,2
4,2,-3,3,-2,2
0,-3,3,-3,3,-3,-1
10,3,-3,-1
3,2,-3,-1,2,-3,-1
2,3,-3,3,-3,-1
0,2,-2,1,-1,1
2,2,-2,1,3,-2,1
1,2,-2,1
