4,-1
124,1,-1
122,2,-2
1,1,-1,2,-2
1,2,-2,2,-2
21,-2
6,-3,-1
14,-3,3,-2
72,-3,3
0
26,1,3,-2
11,3,-2
18,3,-2,2
5,3,-3,-1,2
11,3
54,2,-3,-1
47,-2,2,-2
5,-3,-1,2
23,1,-1,2
18,1,3
5,-1,2
24,3,-3,3
9,-2,1,-1
1,-3,-1,2,-2
29,-3
41,-3,3,-3
2,1,3,-3,-1
28,3,-3
1,3,-3,3,-3
23,2
5,-1,2,-2
6,-1,1,3,-2
0,-1,1
0,-1,1,3,-3
3,-1,2,-3
11,-2,2,-3,-1
1,-2,2,-3,3,-2
5,-2,2,-3,3,-3
6,-2,2,-3
0,-1,2,-3,-1
1,-3,3,-3,3,-3
3,2,-3,3
9,-2,1,-1,2
1,-2,1,3,-2,2
2,-2,1,3
9,-2,2,-3,3
20,-2,2
0,-2,1,3,-3
15,1,3,-2,2
30,2,-2,2
8,-3,3,-2,2
17,2,-2,1
9,1,3,-2,1
0,-2,1
1,-3,3,-2,1
2,3,-3,3,-2,2
0,-3,-1,1
8,-3,3,-3,3
5,-2,2,-2,2
5,-2,2,-3,-1,1
5,-1,2,-3,3,-3
0,1,-1,1
1,-2,2,-2,1
0,3,-2,1
0,1
0,1,3,-3
10,2,-3
1,2,-3,-1,1
1,-2,1,3,-3,3
0,2,-3,3,-2
0,2,-3,-1,2
0,1,3,-3,3
0,3,-3,3,-3,3
0,-2,2,-3,-1,2
