1,-1
0
150,2,-2
72,1,-1
31,1,3,-2
10,-2,1,3,-2
7,-3,3,-2
6,-3,3,-2,2
15,-3,3
7,1,-1,2
1,-2,1,-1,2
0,-2,1,-1,1,-1,2
8,-2,2,-2,1,-1,1
1,-3,3,-3,-1,1
1,-3,3,-3
10,-3
16,2,-3,-1
8,1,3,-3,-1
1,-1,1,3,-3,-1
0,-1,1,3,-3,-1,2
6,-1,1,3,-3,3,-2,2
1,-1,1,3,-2,2
4,3,-2,2
12,3
10,-2,1,-1
17,-2,2,-3,-1
31,-2,2,-2
7,-2,2
15,2,-2,2
3,1,3,-2,2
24,-2,2,-2,2
6,-2,2,-3,3
4,-2
0,-2,2,-2,2,-2,2
9,-2,2,-3,3,-2,2
1,-2,2,-3,3,-3,3
14,2,-2,1,-1
21,1,-1,2,-2
4,2,-3,3,-2
17,-2,2,-3,3,-2
2,-1,2,-3,3,-2
17,-1,2,-2
3,-1,2,-3,-1
1,3,-3,3,-3,-1
0,3,-3,3,-3,-1,2
6,3,-3,3
4,-2,1,3,-2,2
9,-2,1,3,-2,1
0,-2,1,-1,1
0,-2,1,3,-3,-1,1
6,-2,1
5,-2,1,-1,2,-2
1,-2,1,-1,1,-1
2,-2,2,-3,-1,1,-1
1,-2,1,3,-3,-1
4,-2,2,-2,1
5,-1,2,-2,2
8,-1,2,-2,2,-2,2
4,-1,2,-3,3,-2,2
1,-1,2,-3,3
0,1,3,-2,2,-2
1,1,3,-3,3,-2
11,2,-3,3,-2,2
1,2,-3,3
22,2,-2,2,-2
4,-2,2,-3,3,-3,-1
5,-2,2,-3,3,-2,1
6,-3,3,-2,1
7,1,-1,1,-1
1,1,-1,2,-3,-1
5,1,3,-3,-1,2
5,2,-3,3,-3,-1,2
0,2,-3,3,-3,3
1,3,-3,3,-3,3
3,-1,2,-2,2,-2
0,-1,1,-1,2,-2
3,-1,1,3,-2
3,-1,1,-1,2
4,-1,1,3
1,1,-1,1,3,-2
1,-2,1,3,-3,-1,2
3,-3,-1,2
5,2,-2,2,-2,1,-1
1,2,-2,2,-2,2,-2
0,2,-2,2,-2,2,-2,1
0,2,-3,3,-2,2,-2,1
2,2,-3,3,-2,1
1,-2,2,-3,-1,2
0,2,-2,2,-3,-1
1,2,-3,3,-3,-1
3,-2,2,-3,3,-3,-1,2
4,2,-3,-1,2
6,-1,2,-3,-1,2
1,3,-3,3,-2,2
1,-3,-1
12,2,-2,1
0,-3,3,-2,2,-2,1
3,-3,3,-3,-1,2
1,-3,3,-3,3
5,1,-1,1,-1,2
2,-1,2,-3,3,-2,1
2,-2,1,3,-2,2,-2
0,-2,1,3,-2,1,-1
2,-1,2,-2,1,-1,2
3,-1,2,-3,-1,1
0,-1,1
2,2,-2,1,-1,2
1,3,-3,-1,2,-2
4,3,-3,3,-2
1,3,-3,3,-3
0,-1,2,-3,3,-3,-1,2
0,-1,2,-2,1,-1
0,-1,1,3,-2,1,-1
0,-1,1,-1
0,1,3,-2,1
0,-3,-1,2,-2
