6,-1
113,2,-3,-1
171,2,-2
97,1,3,-2
90,1,-1
40,1,3,-3,-1
28,-2
35,-3,3,-2
44,-3,3
1,1,-1,2,-2
49,2,-3,3,-2
4,-3,3,-2,2
27,3,-2
22,3
31,3,-3,3
8,3,-3,3,-3,3
19,-3,-1
46,-3
2,2,-3,3,-3,-1
10,-3,3,-3,-1
0
11,3,-3,-1
31,-3,3,-3
1,1,-1,1,-1
7,2,-2,1,-1
0,1,-1,2,-2,1,-1
3,2,-2,2,-2,1,-1
0,2,-2,2,-2,2,-2
0,2,-3,3,-2,2,-2
0,-3,3,-2,2,-2
0,-3,3,-3,-1,2,-2
1,-3,-1,2,-2
1,-3,3,-3,3,-3
13,3,-3,3,-2
25,2,-3,3
2,2,-3,3,-3,3
5,2,-2,2,-2
7,3,-3,3,-3
7,2
18,1,3
20,-3,3,-3,3
8,2,-3
6,2,-3,3,-3
0,-2,2,-3
2,-2,1,3,-3
0,-2,2,-3,3,-2
0,-2,2,-3,3
1,-3,3,-3,3,-3,3
3,2,-2,2
3,-2,2,-2,2
1,-2,2
2,2,-3,-1,2,-2
4,-2,1,3,-2
0,-2,1
0,2,-3,-1,1
2,1,3,-3
6,3,-3
0,3,-3,3,-3,-1
2,-3,3,-3,3,-2
